2026-08-19T02:40:36,521430747-07:00,2026/08/19 02:40:36.539, 33, 30, 20.57, 600.00, 0, 31221
2026-08-19T02:40:37,557954421-07:00,2026/08/19 02:40:37.571, 34, 30, 72.63, 600.00, 0, 31690
2026-08-19T02:40:38,580137540-07:00,2026/08/19 02:40:38.597, 35, 30, 115.60, 600.00, 73, 37322
2026-08-19T02:40:39,611731710-07:00,2026/08/19 02:40:39.627, 35, 30, 124.20, 600.00, 74, 44618
2026-08-19T02:40:40,640168576-07:00,2026/08/19 02:40:40.654, 36, 30, 136.26, 600.00, 100, 58260
2026-08-19T02:40:41,666256143-07:00,2026/08/19 02:40:41.692, 35, 30, 115.28, 600.00, 0, 59552
2026-08-19T02:40:42,707312739-07:00,2026/08/19 02:40:42.727, 35, 30, 110.77, 600.00, 0, 59552
2026-08-19T02:40:43,742787066-07:00,2026/08/19 02:40:43.762, 35, 30, 97.21, 600.00, 0, 59552
2026-08-19T02:40:44,775558483-07:00,2026/08/19 02:40:44.795, 35, 30, 90.78, 600.00, 0, 59552
2026-08-19T02:40:45,807686653-07:00,2026/08/19 02:40:45.826, 35, 30, 90.74, 600.00, 0, 59552
2026-08-19T02:40:46,838963942-07:00,2026/08/19 02:40:46.862, 35, 30, 90.69, 600.00, 0, 59552
2026-08-19T02:40:47,876446747-07:00,2026/08/19 02:40:47.904, 35, 30, 90.90, 600.00, 0, 59552
2026-08-19T02:40:48,918084014-07:00,2026/08/19 02:40:48.937, 35, 30, 90.67, 600.00, 0, 59552
2026-08-19T02:40:49,948547884-07:00,2026/08/19 02:40:49.968, 35, 30, 90.73, 600.00, 0, 59552
2026-08-19T02:40:50,976653830-07:00,2026/08/19 02:40:50.992, 49, 30, 231.52, 600.00, 100, 59704
2026-08-19T02:40:52,003245852-07:00,2026/08/19 02:40:52.015, 51, 30, 572.57, 600.00, 100, 59850
2026-08-19T02:40:53,026033200-07:00,2026/08/19 02:40:53.039, 52, 30, 584.35, 600.00, 86, 59850
2026-08-19T02:40:54,049611912-07:00,2026/08/19 02:40:54.064, 54, 30, 586.64, 600.00, 100, 59850
2026-08-19T02:40:55,075566675-07:00,2026/08/19 02:40:55.089, 54, 30, 595.31, 600.00, 100, 59850
2026-08-19T02:40:56,102755509-07:00,2026/08/19 02:40:56.117, 55, 30, 582.59, 600.00, 96, 59978
2026-08-19T02:40:57,127486734-07:00,2026/08/19 02:40:57.140, 55, 30, 537.60, 600.00, 100, 59978
2026-08-19T02:40:58,152026588-07:00,2026/08/19 02:40:58.164, 53, 30, 553.57, 600.00, 85, 59978
2026-08-19T02:40:59,174934263-07:00,2026/08/19 02:40:59.192, 54, 30, 595.08, 600.00, 100, 59978
2026-08-19T02:41:00,202379698-07:00,2026/08/19 02:41:00.214, 57, 31, 579.69, 600.00, 87, 59978
2026-08-19T02:41:01,225178687-07:00,2026/08/19 02:41:01.239, 58, 31, 593.33, 600.00, 100, 59978
2026-08-19T02:41:02,250030530-07:00,2026/08/19 02:41:02.262, 57, 31, 581.52, 600.00, 100, 59978
2026-08-19T02:41:03,273709162-07:00,2026/08/19 02:41:03.289, 57, 32, 593.33, 600.00, 79, 59978
2026-08-19T02:41:04,298899521-07:00,2026/08/19 02:41:04.311, 59, 32, 590.95, 600.00, 100, 59978
2026-08-19T02:41:05,322041349-07:00,2026/08/19 02:41:05.336, 60, 33, 577.97, 600.00, 100, 59978
2026-08-19T02:41:06,347073755-07:00,2026/08/19 02:41:06.360, 60, 33, 590.70, 600.00, 100, 59978
2026-08-19T02:41:07,370287854-07:00,2026/08/19 02:41:07.384, 54, 33, 592.22, 600.00, 78, 60106
2026-08-19T02:41:08,394726498-07:00,2026/08/19 02:41:08.410, 60, 34, 587.74, 600.00, 100, 60106
2026-08-19T02:41:09,421219093-07:00,2026/08/19 02:41:09.434, 61, 34, 589.82, 600.00, 98, 60106
2026-08-19T02:41:10,445643133-07:00,2026/08/19 02:41:10.460, 61, 34, 594.22, 600.00, 89, 60106
2026-08-19T02:41:11,474731061-07:00,2026/08/19 02:41:11.489, 62, 34, 591.61, 600.00, 100, 60106
2026-08-19T02:41:12,500419811-07:00,2026/08/19 02:41:12.513, 62, 35, 532.49, 600.00, 100, 60106
2026-08-19T02:41:13,526209680-07:00,2026/08/19 02:41:13.538, 62, 35, 584.45, 600.00, 100, 60106
2026-08-19T02:41:14,548795722-07:00,2026/08/19 02:41:14.561, 63, 36, 588.77, 600.00, 100, 60106
2026-08-19T02:41:15,572274839-07:00,2026/08/19 02:41:15.586, 65, 36, 587.22, 600.00, 100, 60106
2026-08-19T02:41:16,599177622-07:00,2026/08/19 02:41:16.613, 65, 36, 586.87, 600.00, 100, 60106
2026-08-19T02:41:17,624731574-07:00,2026/08/19 02:41:17.638, 65, 36, 587.32, 600.00, 100, 60106
2026-08-19T02:41:18,651787882-07:00,2026/08/19 02:41:18.670, 65, 37, 588.70, 600.00, 100, 60106
2026-08-19T02:41:19,682554849-07:00,2026/08/19 02:41:19.696, 66, 37, 586.78, 600.00, 100, 60106
2026-08-19T02:41:20,707248586-07:00,2026/08/19 02:41:20.723, 65, 37, 589.16, 600.00, 100, 60106
2026-08-19T02:41:21,735149500-07:00,2026/08/19 02:41:21.749, 66, 38, 587.05, 600.00, 100, 60106
2026-08-19T02:41:22,761713015-07:00,2026/08/19 02:41:22.777, 67, 38, 583.02, 600.00, 100, 60234
2026-08-19T02:41:23,788186165-07:00,2026/08/19 02:41:23.803, 67, 38, 588.93, 600.00, 94, 60234
2026-08-19T02:41:24,817070830-07:00,2026/08/19 02:41:24.829, 65, 38, 586.99, 600.00, 83, 60234
2026-08-19T02:41:25,841730031-07:00,2026/08/19 02:41:25.856, 68, 38, 583.54, 600.00, 100, 60234
2026-08-19T02:41:26,870056855-07:00,2026/08/19 02:41:26.885, 68, 39, 586.36, 600.00, 99, 60234
2026-08-19T02:41:27,897809369-07:00,2026/08/19 02:41:27.912, 68, 39, 579.97, 600.00, 100, 60234
2026-08-19T02:41:28,927045898-07:00,2026/08/19 02:41:28.942, 69, 39, 583.72, 600.00, 100, 60234
2026-08-19T02:41:29,956149332-07:00,2026/08/19 02:41:29.969, 69, 40, 585.61, 600.00, 100, 60234
2026-08-19T02:41:30,980529839-07:00,2026/08/19 02:41:30.994, 70, 40, 585.52, 600.00, 100, 60234
2026-08-19T02:41:32,005198414-07:00,2026/08/19 02:41:32.019, 70, 40, 580.16, 600.00, 100, 60234
2026-08-19T02:41:33,032267532-07:00,2026/08/19 02:41:33.046, 68, 40, 588.51, 600.00, 100, 60234
2026-08-19T02:41:34,057752085-07:00,2026/08/19 02:41:34.072, 70, 40, 585.65, 600.00, 93, 60234
2026-08-19T02:41:35,085131500-07:00,2026/08/19 02:41:35.097, 70, 41, 576.88, 600.00, 100, 60234
2026-08-19T02:41:36,113164289-07:00,2026/08/19 02:41:36.128, 71, 41, 597.48, 600.00, 100, 60234
2026-08-19T02:41:37,139270681-07:00,2026/08/19 02:41:37.153, 71, 41, 572.10, 600.00, 100, 60234
2026-08-19T02:41:38,163633712-07:00,2026/08/19 02:41:38.176, 61, 41, 388.19, 600.00, 29, 60234
2026-08-19T02:41:39,194667129-07:00,2026/08/19 02:41:39.210, 69, 41, 546.05, 600.00, 94, 60234
2026-08-19T02:41:40,226113978-07:00,2026/08/19 02:41:40.241, 68, 42, 550.77, 600.00, 93, 60234
2026-08-19T02:41:41,257316825-07:00,2026/08/19 02:41:41.272, 69, 42, 551.97, 600.00, 94, 60234
2026-08-19T02:41:42,287178663-07:00,2026/08/19 02:41:42.302, 70, 42, 549.28, 600.00, 94, 60234
2026-08-19T02:41:43,317027631-07:00,2026/08/19 02:41:43.332, 70, 42, 550.50, 600.00, 93, 60234
2026-08-19T02:41:44,346897250-07:00,2026/08/19 02:41:44.362, 70, 42, 548.97, 600.00, 94, 60234
2026-08-19T02:41:45,377356066-07:00,2026/08/19 02:41:45.391, 70, 42, 548.74, 600.00, 93, 60234
2026-08-19T02:41:46,406504812-07:00,2026/08/19 02:41:46.421, 71, 42, 551.79, 600.00, 94, 60234
2026-08-19T02:41:47,437137083-07:00,2026/08/19 02:41:47.452, 70, 42, 550.86, 600.00, 91, 60234
2026-08-19T02:41:48,467725386-07:00,2026/08/19 02:41:48.482, 71, 42, 557.35, 600.00, 95, 60234
2026-08-19T02:41:49,497533782-07:00,2026/08/19 02:41:49.510, 71, 42, 553.84, 600.00, 94, 60234
2026-08-19T02:41:50,523329487-07:00,2026/08/19 02:41:50.538, 71, 42, 551.82, 600.00, 94, 60234
2026-08-19T02:41:51,551762809-07:00,2026/08/19 02:41:51.567, 72, 42, 555.18, 600.00, 94, 60234
2026-08-19T02:41:52,580742512-07:00,2026/08/19 02:41:52.595, 72, 42, 555.82, 600.00, 95, 60234
2026-08-19T02:41:53,610363030-07:00,2026/08/19 02:41:53.625, 72, 42, 551.50, 600.00, 93, 60234
2026-08-19T02:41:54,642216641-07:00,2026/08/19 02:41:54.657, 72, 42, 552.97, 600.00, 94, 60234
2026-08-19T02:41:55,672729822-07:00,2026/08/19 02:41:55.685, 72, 42, 555.59, 600.00, 94, 60234
2026-08-19T02:41:56,701636617-07:00,2026/08/19 02:41:56.715, 73, 42, 551.83, 600.00, 94, 60234
2026-08-19T02:41:57,726772447-07:00,2026/08/19 02:41:57.741, 73, 43, 557.36, 600.00, 94, 60234
2026-08-19T02:41:58,755398395-07:00,2026/08/19 02:41:58.770, 73, 43, 556.43, 600.00, 94, 60234
2026-08-19T02:41:59,785020847-07:00,2026/08/19 02:41:59.798, 73, 43, 558.88, 600.00, 94, 60234
2026-08-19T02:42:00,814241586-07:00,2026/08/19 02:42:00.829, 73, 43, 557.47, 600.00, 93, 60234
2026-08-19T02:42:01,844779170-07:00,2026/08/19 02:42:01.860, 74, 43, 557.04, 600.00, 94, 60234
2026-08-19T02:42:02,876113753-07:00,2026/08/19 02:42:02.890, 74, 43, 561.61, 600.00, 95, 60234
2026-08-19T02:42:03,905834699-07:00,2026/08/19 02:42:03.921, 74, 43, 560.55, 600.00, 95, 60234
2026-08-19T02:42:04,938630713-07:00,2026/08/19 02:42:04.952, 74, 43, 559.82, 600.00, 94, 60234
2026-08-19T02:42:05,967810511-07:00,2026/08/19 02:42:05.982, 74, 44, 561.03, 600.00, 95, 60234
